fetched_at,block,period_label,period_date,metric,value,unit,source,raw_ref
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_el_oro,298,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_esmeraldas,128,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_guayaquil,1174,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_guayas_los_rios,679,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_los_bolivar,23,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_los_rios,118,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_manabi,451,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_milagro,260,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_santa_elena,114,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_santo_domingo,167,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_sucumbios,152,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_ambato,140,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_azogues,25,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_centro_sur,228,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_quito,656,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_regional_sur,102,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_riobamba,77,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,elepco,95,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,emelnorte,133,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,exportacion,125,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,hidraulica,80537,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,importacion,158,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,produccion_total,104277,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,renovable_no_convencional,2432,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,termica,21151,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,mensual,Septiembre de 2026 (hasta el día 19),,exportacion,1817,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,mensual,Septiembre de 2026 (hasta el día 19),,hidraulica,1583200,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,mensual,Septiembre de 2026 (hasta el día 19),,importacion,40702,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,mensual,Septiembre de 2026 (hasta el día 19),,produccion_total,2045109,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,mensual,Septiembre de 2026 (hasta el día 19),,renovable_no_convencional,43286,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,mensual,Septiembre de 2026 (hasta el día 19),,termica,377922,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,exportacion,151,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,hidraulica,70103,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,importacion,129,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,produccion_total,92254,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,renovable_no_convencional,741,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:19:06Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,termica,21168,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:19:06Z
2026-09-22T01:23:48Z,anual,2026 (hasta el día 19 de septiembre),,exportacion,25,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,anual,2026 (hasta el día 19 de septiembre),,hidraulica,20866,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,anual,2026 (hasta el día 19 de septiembre),,importacion,276,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,anual,2026 (hasta el día 19 de septiembre),,produccion_total,26943,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,anual,2026 (hasta el día 19 de septiembre),,renovable_no_convencional,307,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,anual,2026 (hasta el día 19 de septiembre),,termica,5494,GWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda,"Lunes, 21 de septiembre de 2026",2026-09-21,demanda_anterior,5026,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda,"Lunes, 21 de septiembre de 2026",2026-09-21,demanda_cnel,3563,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda,"Lunes, 21 de septiembre de 2026",2026-09-21,demanda_empresas_electricas,1456,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda,"Lunes, 21 de septiembre de 2026",2026-09-21,demanda_total,5020,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_el_oro,298,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_esmeraldas,128,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_guayaquil,1174,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_guayas_los_rios,679,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_los_bolivar,23,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_los_rios,118,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_manabi,451,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_milagro,260,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_santa_elena,114,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_santo_domingo,167,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,cnel_sucumbios,152,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_ambato,140,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_azogues,25,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_centro_sur,228,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_quito,656,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_regional_sur,102,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,e_e_riobamba,77,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,elepco,95,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,demanda_empresas,"Lunes, 21 de septiembre de 2026",2026-09-21,emelnorte,133,MW,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,exportacion,125,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,hidraulica,80537,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,importacion,158,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,produccion_total,104277,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,renovable_no_convencional,2432,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,diaria,"Sábado, 19 de septiembre de 2026",2026-09-19,termica,21151,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,mensual,Septiembre de 2026 (hasta el día 19),,exportacion,1817,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,mensual,Septiembre de 2026 (hasta el día 19),,hidraulica,1583200,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,mensual,Septiembre de 2026 (hasta el día 19),,importacion,40702,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,mensual,Septiembre de 2026 (hasta el día 19),,produccion_total,2045109,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,mensual,Septiembre de 2026 (hasta el día 19),,renovable_no_convencional,43286,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,mensual,Septiembre de 2026 (hasta el día 19),,termica,377922,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,exportacion,151,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,hidraulica,70103,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,importacion,129,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,produccion_total,92254,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,renovable_no_convencional,741,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
2026-09-22T01:23:48Z,tiempo_real,"Lunes, 21 de septiembre de 2026",2026-09-21,termica,21168,MWh,cenace:InformacionOperativa,cenace_operativa/2026/09/InformacionOperativa.ndjson.gz#InformacionOperativa:2026-09-22T01:23:48Z
